"","phylum","cutoff","termset","term","gene","description","effectsize"
"207","actinobacteria","med","level2","Monosaccharides","FIG00135546","Predicted rhamnogalacturonan lyase in rhamnose utilization cluster",0.447851851996647
"208","actinobacteria","med","level2","Monosaccharides","FIG00059266","Predicted rhamnose oligosaccharide ABC transport system, permease component",0.427797451805777
"209","actinobacteria","med","level2","Monosaccharides","FIG00052867","Predicted rhamnose oligosaccharide ABC transport system, permease component 2",0.46078231436465
"210","actinobacteria","med","level2","Monosaccharides","FIG00054694","Predicted rhamnose oligosaccharide ABC transport system, substrate-binding component",0.692706028518409
"211","actinobacteria","med","level2","Monosaccharides","FIG00016888","rhamnogalacturonan acetylesterase",0.614342789517562
"212","actinobacteria","med","level2","Monosaccharides","FIG00018457","Ribose ABC transport system, ATP-binding protein RbsA (TC 3.A.1.2.1)",0.294722031285707
"213","actinobacteria","med","level2","Monosaccharides","FIG00024226","Ribose operon repressor",0.294198203096715
"214","actinobacteria","med","level2","Monosaccharides","FIG01956032","Tagatose 1,6-bisphosphate aldolase (EC 4.1.2.40)",0.405547742999667
"215","actinobacteria","med","level2","Monosaccharides","FIG00023208","Transcriptional regulator of rhamnose utilization, LacI family",0.332494473801684
"216","actinobacteria","med","level2","Monosaccharides","FIG00018530","Xylose ABC transporter, periplasmic xylose-binding protein XylF",0.357220522462113
"217","actinobacteria","med","level2","Monosaccharides","FIG00019456","Xylose isomerase (EC 5.3.1.5)",0.417212541730491
"218","actinobacteria","med","level2","Monosaccharides","FIG00092279","Xylose-responsive transcription regulator, ROK family",0.374892771093295
"219","actinobacteria","med","level2","Branched-chain amino acids","FIG00000964","Branched-chain alpha-keto acid dehydrogenase, E1 component, alpha subunit (EC 1.2.4.4)",0.314485255912654
"220","actinobacteria","med","level2","Branched-chain amino acids","FIG00055130","Branched-chain alpha-keto acid dehydrogenase, E1 component, beta subunit (EC 1.2.4.4)",0.323592662117914
"221","actinobacteria","med","level2","Branched-chain amino acids","FIG00009149","Butyryl-CoA dehydrogenase (EC 1.3.99.2)",0.376327023680539
"222","actinobacteria","med","level2","Branched-chain amino acids","FIG00000963","Hydroxymethylglutaryl-CoA lyase (EC 4.1.3.4)",0.50185521214906
"223","actinobacteria","med","level2","Branched-chain amino acids","FIG00020626","Leucine dehydrogenase (EC 1.4.1.9)",0.447037347534389
"224","actinobacteria","med","level2","Branched-chain amino acids","FIG00183535","Methylcrotonyl-CoA carboxylase biotin-containing subunit (EC 6.4.1.4)",0.402479550462233
"225","actinobacteria","med","level2","Branched-chain amino acids","FIG00138249","Methylcrotonyl-CoA carboxylase carboxyl transferase subunit (EC 6.4.1.4)",0.503277123806229
"226","actinobacteria","med","level2","Branched-chain amino acids","FIG00138403","Methylglutaconyl-CoA hydratase (EC 4.2.1.18)",0.584983774690576
"227","actinobacteria","med","level2","Branched-chain amino acids","FIG00021407","(R)-citramalate synthase (EC 2.3.1.182)",0.426727570253126
"228","actinobacteria","med","level2","Branched-chain amino acids","FIG00133228","Succinyl-CoA:3-ketoacid-coenzyme A transferase subunit A (EC 2.8.3.5)",0.319034772513845
"229","actinobacteria","med","level2","Branched-chain amino acids","FIG00133276","Succinyl-CoA:3-ketoacid-coenzyme A transferase subunit B (EC 2.8.3.5)",0.297914255035174
"230","actinobacteria","med","level2","Quinone cofactors","FIG00000573","3-polyprenyl-4-hydroxybenzoate carboxy-lyase UbiX (EC 4.1.1.-)",0.380044853380318
"231","actinobacteria","med","level2","Quinone cofactors","FIG00001109","4-hydroxyphenylpyruvate dioxygenase (EC 1.13.11.27)",0.353026001582122
"232","actinobacteria","med","level2","Quinone cofactors","FIG00016119","Gene SCO4494, often clustered with other genes in menaquinone via futalosine pathway",0.643995137749542
"233","actinobacteria","med","level2","Quinone cofactors","FIG00018039","Menaquinone via futalosine step 1",0.588923512480103
"234","actinobacteria","med","level2","Quinone cofactors","FIG00145493","Menaquinone via futalosine step 2",0.50647817664822
"235","actinobacteria","med","level2","Quinone cofactors","FIG00015890","Menaquinone via futalosine step 3",0.588923512480103
"236","actinobacteria","med","level2","Quinone cofactors","FIG00015925","Menaquinone via futalosine step 4",0.619474356399013
"237","actinobacteria","med","level2","Quinone cofactors","FIG00000320","Ubiquinone biosynthesis monooxygenase UbiB",0.451974884116204
"238","actinobacteria","med","level2","Arginine; urea cycle, polyamines","FIG00002360","4-aminobutyraldehyde dehydrogenase (EC 1.2.1.19)",0.409181141510792
"239","actinobacteria","med","level2","Arginine; urea cycle, polyamines","FIG00005022","ABC transporter, periplasmic spermidine putrescine-binding protein PotD (TC 3.A.1.11.1)",0.55294702301909
"240","actinobacteria","med","level2","Arginine; urea cycle, polyamines","FIG00052802","Agmatinase (EC 3.5.3.11)",0.382588929306737
"241","actinobacteria","med","level2","Arginine; urea cycle, polyamines","FIG00229246","Allophanate hydrolase (EC 3.5.1.54)",0.330000849606918
"242","actinobacteria","med","level2","Arginine; urea cycle, polyamines","FIG00062522","Cyanophycinase (EC 3.4.15.6)",0.567525045671815
"243","actinobacteria","med","level2","Arginine; urea cycle, polyamines","FIG00003542","Cyanophycin synthase (EC 6.3.2.29)(EC 6.3.2.30)",0.586682480685726
"244","actinobacteria","med","level2","Arginine; urea cycle, polyamines","FIG00043720","Delta-1-pyrroline-5-carboxylate dehydrogenase (EC 1.5.1.12)",0.561285576224862
"245","actinobacteria","med","level2","Arginine; urea cycle, polyamines","FIG00771520","Putrescine ABC transporter putrescine-binding protein PotF (TC 3.A.1.11.2)",0.482606833319903
"246","actinobacteria","med","level2","Arginine; urea cycle, polyamines","FIG00032740","Putrescine transport ATP-binding protein PotG (TC 3.A.1.11.2)",0.489470907936505
"247","actinobacteria","med","level2","Arginine; urea cycle, polyamines","FIG00024044","Putrescine transport system permease protein PotH (TC 3.A.1.11.2)",0.556848869430538
"248","actinobacteria","med","level2","Arginine; urea cycle, polyamines","FIG01304252","Putrescine transport system permease protein PotI (TC 3.A.1.11.2)",0.581027010364
"249","actinobacteria","med","level2","Arginine; urea cycle, polyamines","FIG00004037","Spermidine Putrescine ABC transporter permease component PotB (TC 3.A.1.11.1)",0.505370710135303
"250","actinobacteria","med","level2","Arginine; urea cycle, polyamines","FIG00003894","Spermidine Putrescine ABC transporter permease component potC (TC_3.A.1.11.1)",0.454154965675829
"251","actinobacteria","med","level2","Arginine; urea cycle, polyamines","FIG00229247","Urea carboxylase (EC 6.3.4.6)",0.395744356628612
"252","actinobacteria","med","level2","Arginine; urea cycle, polyamines","FIG00022146","Urea carboxylase-related aminomethyltransferase (EC 2.1.2.10)",0.455877083373042
"253","actinobacteria","med","level2","Catabolism of an unknown compound","FIG00146356","Aldehyde dehydrogenase in hypothetical Actinobacterial gene cluster",0.540723468378235
"254","actinobacteria","med","level2","Catabolism of an unknown compound","FIG00146363","COG2071: predicted glutamine amidotransferases in hypothetical Actinobacterial gene cluster",0.367244998276568
"255","actinobacteria","med","level2","Catabolism of an unknown compound","FIG00143561","Glutamine synthetase family protein in hypothetical Actinobacterial gene cluster",0.616327705646414
"256","actinobacteria","med","level2","Catabolism of an unknown compound","FIG00023196","Short-chain dehydrogenase/reductase in hypothetical Actinobacterial gene cluster",0.527660930849299
"257","actinobacteria","med","level2","Catabolism of an unknown compound","FIG00069016","Transcriptional regulator, GntR family, in hypothetical Actinobacterial gene cluster",0.45818475461341
"258","actinobacteria","med","level3","L-fucose_utilization_temp","FIG00132557","2-keto-3-deoxy-L-fuconate dehydrogenase",0.389710937681263
"259","actinobacteria","med","level3","L-fucose_utilization_temp","FIG00038920","Alpha-L-fucosidase (EC 3.2.1.51)",0.334374639170175
"260","actinobacteria","med","level3","L-fucose_utilization_temp","FIG00014618","L-fuconate dehydratase (EC 4.2.1.68)",0.306622368954285
"261","actinobacteria","med","level3","L-fucose_utilization_temp","FIG00002801","L-fuconolactone hydrolase",0.352691687691502
"262","actinobacteria","med","level3","Xylose_utilization","FIG01955910","Acetyl xylan esterase (EC 3.1.1.41)",0.371694224512338
"263","actinobacteria","med","level3","Xylose_utilization","FIG00003174","Alpha-xylosidase (EC 3.2.1.-)",0.375731026478614
"264","actinobacteria","med","level3","Xylose_utilization","FIG00003086","Beta-xylosidase (EC 3.2.1.37)",0.345162870332612
"265","actinobacteria","med","level3","Xylose_utilization","FIG00089781","Possible alpha-xyloside ABC transporter, permease component",0.433929277938013
"266","actinobacteria","med","level3","Xylose_utilization","FIG00018530","Xylose ABC transporter, periplasmic xylose-binding protein XylF",0.357220522462113
"267","actinobacteria","med","level3","Xylose_utilization","FIG00019456","Xylose isomerase (EC 5.3.1.5)",0.417212541730491
"268","actinobacteria","med","level3","Xylose_utilization","FIG00092279","Xylose-responsive transcription regulator, ROK family",0.374892771093295
"269","actinobacteria","med","level3","Polyamine_Metabolism","FIG00002360","4-aminobutyraldehyde dehydrogenase (EC 1.2.1.19)",0.409181141510792
"270","actinobacteria","med","level3","Polyamine_Metabolism","FIG00005022","ABC transporter, periplasmic spermidine putrescine-binding protein PotD (TC 3.A.1.11.1)",0.55294702301909
"271","actinobacteria","med","level3","Polyamine_Metabolism","FIG00052802","Agmatinase (EC 3.5.3.11)",0.382588929306737
"272","actinobacteria","med","level3","Polyamine_Metabolism","FIG00771520","Putrescine ABC transporter putrescine-binding protein PotF (TC 3.A.1.11.2)",0.482606833319903
"273","actinobacteria","med","level3","Polyamine_Metabolism","FIG00032740","Putrescine transport ATP-binding protein PotG (TC 3.A.1.11.2)",0.489470907936505
"274","actinobacteria","med","level3","Polyamine_Metabolism","FIG00024044","Putrescine transport system permease protein PotH (TC 3.A.1.11.2)",0.556848869430538
"275","actinobacteria","med","level3","Polyamine_Metabolism","FIG01304252","Putrescine transport system permease protein PotI (TC 3.A.1.11.2)",0.581027010364
"276","actinobacteria","med","level3","Polyamine_Metabolism","FIG00004037","Spermidine Putrescine ABC transporter permease component PotB (TC 3.A.1.11.1)",0.505370710135303
"277","actinobacteria","med","level3","Polyamine_Metabolism","FIG00003894","Spermidine Putrescine ABC transporter permease component potC (TC_3.A.1.11.1)",0.454154965675829
"278","actinobacteria","med","level3","Leucine_Degradation_and_HMG-CoA_Metabolism","FIG00000964","Branched-chain alpha-keto acid dehydrogenase, E1 component, alpha subunit (EC 1.2.4.4)",0.314485255912654
"279","actinobacteria","med","level3","Leucine_Degradation_and_HMG-CoA_Metabolism","FIG00055130","Branched-chain alpha-keto acid dehydrogenase, E1 component, beta subunit (EC 1.2.4.4)",0.323592662117914
"280","actinobacteria","med","level3","Leucine_Degradation_and_HMG-CoA_Metabolism","FIG00000963","Hydroxymethylglutaryl-CoA lyase (EC 4.1.3.4)",0.50185521214906
"281","actinobacteria","med","level3","Leucine_Degradation_and_HMG-CoA_Metabolism","FIG00020626","Leucine dehydrogenase (EC 1.4.1.9)",0.447037347534389
"282","actinobacteria","med","level3","Leucine_Degradation_and_HMG-CoA_Metabolism","FIG00183535","Methylcrotonyl-CoA carboxylase biotin-containing subunit (EC 6.4.1.4)",0.402479550462233
"283","actinobacteria","med","level3","Leucine_Degradation_and_HMG-CoA_Metabolism","FIG00138249","Methylcrotonyl-CoA carboxylase carboxyl transferase subunit (EC 6.4.1.4)",0.503277123806229
"284","actinobacteria","med","level3","Leucine_Degradation_and_HMG-CoA_Metabolism","FIG00138403","Methylglutaconyl-CoA hydratase (EC 4.2.1.18)",0.584983774690576
"285","actinobacteria","med","level3","Leucine_Degradation_and_HMG-CoA_Metabolism","FIG00133228","Succinyl-CoA:3-ketoacid-coenzyme A transferase subunit A (EC 2.8.3.5)",0.319034772513845
"286","actinobacteria","med","level3","Leucine_Degradation_and_HMG-CoA_Metabolism","FIG00133276","Succinyl-CoA:3-ketoacid-coenzyme A transferase subunit B (EC 2.8.3.5)",0.297914255035174
"287","actinobacteria","med","level3","HMG_CoA_Synthesis","FIG00000963","Hydroxymethylglutaryl-CoA lyase (EC 4.1.3.4)",0.50185521214906
"288","actinobacteria","med","level3","HMG_CoA_Synthesis","FIG00183535","Methylcrotonyl-CoA carboxylase biotin-containing subunit (EC 6.4.1.4)",0.402479550462233
"289","actinobacteria","med","level3","HMG_CoA_Synthesis","FIG00138249","Methylcrotonyl-CoA carboxylase carboxyl transferase subunit (EC 6.4.1.4)",0.503277123806229
"290","actinobacteria","med","level3","HMG_CoA_Synthesis","FIG00138403","Methylglutaconyl-CoA hydratase (EC 4.2.1.18)",0.584983774690576
"291","actinobacteria","med","level3","L-rhamnose_utilization","FIG00038343","Alfa-L-rhamnosidase (EC 3.2.1.40)",0.344109624329907
"292","actinobacteria","med","level3","L-rhamnose_utilization","FIG00001862","L-rhamnose mutarotase",0.408042676014685
"293","actinobacteria","med","level3","L-rhamnose_utilization","FIG00025734","Predicted L-rhamnose ABC transporter, substrate-binding component",0.311382146240057
"294","actinobacteria","med","level3","L-rhamnose_utilization","FIG00023678","Predicted L-rhamnose ABC transporter, transmembrane component 1",0.343208395745311
"295","actinobacteria","med","level3","L-rhamnose_utilization","FIG00135546","Predicted rhamnogalacturonan lyase in rhamnose utilization cluster",0.447851851996647
"296","actinobacteria","med","level3","L-rhamnose_utilization","FIG00059266","Predicted rhamnose oligosaccharide ABC transport system, permease component",0.427797451805777
"297","actinobacteria","med","level3","L-rhamnose_utilization","FIG00052867","Predicted rhamnose oligosaccharide ABC transport system, permease component 2",0.46078231436465
"298","actinobacteria","med","level3","L-rhamnose_utilization","FIG00054694","Predicted rhamnose oligosaccharide ABC transport system, substrate-binding component",0.692706028518409
"299","actinobacteria","med","level3","L-rhamnose_utilization","FIG00016888","rhamnogalacturonan acetylesterase",0.614342789517562
"300","actinobacteria","med","level3","L-rhamnose_utilization","FIG00023208","Transcriptional regulator of rhamnose utilization, LacI family",0.332494473801684
"301","actinobacteria","med","level3","CBSS-262316.1.peg.2929","FIG00146356","Aldehyde dehydrogenase in hypothetical Actinobacterial gene cluster",0.540723468378235
"302","actinobacteria","med","level3","CBSS-262316.1.peg.2929","FIG00146363","COG2071: predicted glutamine amidotransferases in hypothetical Actinobacterial gene cluster",0.367244998276568
"303","actinobacteria","med","level3","CBSS-262316.1.peg.2929","FIG00143561","Glutamine synthetase family protein in hypothetical Actinobacterial gene cluster",0.616327705646414
"304","actinobacteria","med","level3","CBSS-262316.1.peg.2929","FIG00023196","Short-chain dehydrogenase/reductase in hypothetical Actinobacterial gene cluster",0.527660930849299
