"","phylum","cutoff","termset","term","gene","description","effectsize"
"214","actinobacteria","strong","level2","Monosaccharides","FIG00004715","PTS system, glucitol/sorbitol-specific IIA component (EC 2.7.1.69)",0.167875296348218
"215","actinobacteria","strong","level2","Monosaccharides","FIG01322883","rhamnogalacturonan acetylesterase",0.7689844471416
"216","actinobacteria","strong","level2","Monosaccharides","FIG00534821","Tagatose-1-phosphate kinase TagK",0.251877076558809
"217","actinobacteria","strong","level2","Monosaccharides","FIG00229360","Tagatose-6-phosphate kinase (EC 2.7.1.144)",0.153560897112947
"218","actinobacteria","strong","level2","Monosaccharides","FIG00013923","Xylanase",0.177244314728535
"219","actinobacteria","strong","level3","Lactose_and_Galactose_Uptake_and_Utilization","FIG00002321","Galactose-6-phosphate isomerase, LacA subunit (EC 5.3.1.26)",0.273977672777117
"220","actinobacteria","strong","level3","Lactose_and_Galactose_Uptake_and_Utilization","FIG00002376","Galactose-6-phosphate isomerase, LacB subunit (EC 5.3.1.26)",0.273977672777117
"221","actinobacteria","strong","level3","Lactose_and_Galactose_Uptake_and_Utilization","FIG00135232","Galactose permease",0.753313131978141
"222","actinobacteria","strong","level3","Lactose_and_Galactose_Uptake_and_Utilization","FIG00090765","Lactose and galactose permease, GPH translocator family",0.11078279758295
"223","actinobacteria","strong","level3","Lactose_and_Galactose_Uptake_and_Utilization","FIG00002891","Lactose phosphotransferase system repressor",0.446403504061411
"224","actinobacteria","strong","level3","Lactose_and_Galactose_Uptake_and_Utilization","FIG00003655","PTS system, lactose-specific IIA component (EC 2.7.1.69)",0.216932923713642
"225","actinobacteria","strong","level3","Lactose_and_Galactose_Uptake_and_Utilization","FIG00229360","Tagatose-6-phosphate kinase (EC 2.7.1.144)",0.153560897112947
"226","actinobacteria","strong","level3","Lactose_and_Galactose_Uptake_and_Utilization","FIG00005378","Transcriptional repressor of the lac operon",0.22727997452958
"227","actinobacteria","strong","level3","D-Tagatose_and_Galactitol_Utilization","FIG00001331","PTS system, galactitol-specific IIA component (EC 2.7.1.69)",0.137618306735266
"228","actinobacteria","strong","level3","D-Tagatose_and_Galactitol_Utilization","FIG00001457","PTS system, galactitol-specific IIB component (EC 2.7.1.69)",0.121420378581147
"229","actinobacteria","strong","level3","D-Tagatose_and_Galactitol_Utilization","FIG00534821","Tagatose-1-phosphate kinase TagK",0.251877076558809
"230","actinobacteria","strong","level3","D-Tagatose_and_Galactitol_Utilization","FIG00229360","Tagatose-6-phosphate kinase (EC 2.7.1.144)",0.153560897112947
"231","actinobacteria","weak","level1","Membrane Transport","FIG01296685","ATPase component STY3232 of energizing module of queuosine-regulated ECF transporter",0.107737357324546
"232","actinobacteria","weak","level1","Membrane Transport","FIG00017761","Biopolymer transport protein ExbD/TolR",0.269569277923081
"233","actinobacteria","weak","level1","Membrane Transport","FIG00153929","Duplicated ATPase component of energizing module of predicted pyridoxine-related ECF transporter",0.255930486440818
"234","actinobacteria","weak","level1","Membrane Transport","FIG00035193","Ferric siderophore transport system, biopolymer transport protein ExbB",0.341644621127691
"235","actinobacteria","weak","level1","Membrane Transport","FIG00124148","Plasmid partitioning protein ParA",0.261796900798209
"236","actinobacteria","weak","level1","Membrane Transport","FIG00058189","Substrate-specific component PdxU2 of predicted pyridoxin-related ECF transporter",0.255788275427001
"237","actinobacteria","weak","level1","Membrane Transport","FIG00009156","Substrate-specific component RibU of riboflavin ECF transporter",0.0831974381779492
"238","actinobacteria","weak","level1","Membrane Transport","FIG00077188","Substrate-specific component TrpP of tryptophan ECF transporter",0.105054689441321
"239","actinobacteria","weak","level1","Membrane Transport","FIG00010442","Transmembrane component BL0694 of energizing module of predicted ECF transporter",0.0522224151895474
"240","actinobacteria","weak","level1","Membrane Transport","FIG00423993","Transmembrane component of energizing module of predicted pyridoxine-related ECF transporter",0.255930486440818
"241","actinobacteria","weak","level1","Membrane Transport","FIG01298199","Transmembrane component STY3231 of energizing module of queuosine-regulated ECF transporter",0.0594305628102488
"242","actinobacteria","weak","level1","Membrane Transport","FIG00032753","Transmembrane component YkoC of energizing module of thiamin-regulated ECF transporter for HydroxyMethylPyrimidine",0.0321942837252722
"243","actinobacteria","weak","level1","Membrane Transport","FIG00001244","Type IV fimbrial assembly protein PilC",0.0500773518665389
"244","actinobacteria","weak","level1","Membrane Transport","FIG00002458","Type IV pilin PilA",0.121992518789584
"245","actinobacteria","weak","level1","Membrane Transport","FIG00001739","Type IV pilus biogenesis protein PilM",0.0906729108402319
"246","actinobacteria","weak","level1","Carbohydrates","FIG00135459","2-ketogluconate utilization repressor PtxS",0.395903116514777
"247","actinobacteria","weak","level1","Carbohydrates","FIG00003507","6-phospho-beta-galactosidase (EC 3.2.1.85)",0.169641019215394
"248","actinobacteria","weak","level1","Carbohydrates","FIG00037240","Alpha-N-arabinofuranosidase 2 (EC 3.2.1.55)",0.0532289594065784
"249","actinobacteria","weak","level1","Carbohydrates","FIG00002890","Arabinose operon regulatory protein",0.207426957718631
"250","actinobacteria","weak","level1","Carbohydrates","FIG01356109","Arabinose-proton symporter",1.56661631575082
"251","actinobacteria","weak","level1","Carbohydrates","FIG00146581","Beta-galactosidase 3",0.220247023588085
"252","actinobacteria","weak","level1","Carbohydrates","FIG00001011","Beta-glucoside bgl operon antiterminator, BglG family",0.0625939943446255
"253","actinobacteria","weak","level1","Carbohydrates","FIG00003605","CoA-acylating propionaldehyde dehydrogenase",0.151236908204516
"254","actinobacteria","weak","level1","Carbohydrates","FIG01328912","dehydrogenase clustered with L-fuconate utilization genes",0.158754731741138
"255","actinobacteria","weak","level1","Carbohydrates","FIG00106273","D-xylose proton-symporter XylE",0.516912677236848
"256","actinobacteria","weak","level1","Carbohydrates","FIG00145126","D-xylose proton-symporter XylT",0.152338327682474
"257","actinobacteria","weak","level1","Carbohydrates","FIG00002321","Galactose-6-phosphate isomerase, LacA subunit (EC 5.3.1.26)",0.273977672777117
"258","actinobacteria","weak","level1","Carbohydrates","FIG00002376","Galactose-6-phosphate isomerase, LacB subunit (EC 5.3.1.26)",0.273977672777117
"259","actinobacteria","weak","level1","Carbohydrates","FIG00135232","Galactose permease",0.753313131978141
"260","actinobacteria","weak","level1","Carbohydrates","FIG00134202","Glucan 1,6-alpha-glucosidase (EC 3.2.1.70)",0.804142139054501
"261","actinobacteria","weak","level1","Carbohydrates","FIG00004789","Glucitol operon activator protein",0.232742601055008
"262","actinobacteria","weak","level1","Carbohydrates","FIG00001813","Gluconate utilization system Gnt-I transcriptional repressor",1.27760283421972
"263","actinobacteria","weak","level1","Carbohydrates","FIG01320952","Glycerate kinase (EC 2.7.1.31)",0.0731127332580481
"264","actinobacteria","weak","level1","Carbohydrates","FIG00139215","Hypothetical glycoside hydrolase, family 43, similar to arabinosidase",0.157720341808063
"265","actinobacteria","weak","level1","Carbohydrates","FIG00138458","Isocitrate dehydrogenase [NAD] (EC 1.1.1.41)",0.109168910445437
"266","actinobacteria","weak","level1","Carbohydrates","FIG00003484","Lactaldehyde reductase (EC 1.1.1.77)",0.102932596983129
"267","actinobacteria","weak","level1","Carbohydrates","FIG00090765","Lactose and galactose permease, GPH translocator family",0.11078279758295
"268","actinobacteria","weak","level1","Carbohydrates","FIG00002891","Lactose phosphotransferase system repressor",0.446403504061411
"269","actinobacteria","weak","level1","Carbohydrates","FIG01591039","Mlc, transcriptional repressor of MalT (the transcriptional activator of maltose regulon) and manXYZ operon",0.135424185744616
"270","actinobacteria","weak","level1","Carbohydrates","FIG01305829","N-Acetyl-D-glucosamine permease 2, possible",0.146078004097902
"271","actinobacteria","weak","level1","Carbohydrates","FIG00002177","N-acetylglucosamine-6P-responsive transcriptional repressor NagC, ROK family",0.0519862456430917
"272","actinobacteria","weak","level1","Carbohydrates","FIG00001904","Outer surface protein of unknown function, cellobiose operon",0.136666876255259
"273","actinobacteria","weak","level1","Carbohydrates","FIG00062548","Predicted beta-glucoside-regulated ABC transport system, permease component 1, COG1175",0.174433012482925
"274","actinobacteria","weak","level1","Carbohydrates","FIG00066026","Predicted beta-glucoside-regulated ABC transport system, sugar binding component, COG1653",0.157305632219457
"275","actinobacteria","weak","level1","Carbohydrates","FIG00149107","Predicted galacto-N-biose-/lacto-N-biose I ABC transporter, periplasmic substrate-binding protein",0.0627884810531687
"276","actinobacteria","weak","level1","Carbohydrates","FIG00088103","Predicted galacto-N-biose-/lacto-N-biose I ABC transporter, permease component 1",0.0617065834965766
"277","actinobacteria","weak","level1","Carbohydrates","FIG00105281","Predicted galacto-N-biose-/lacto-N-biose I ABC transporter, permease component 2",0.0619226497139956
"278","actinobacteria","weak","level1","Carbohydrates","FIG00139819","Predicted L-arabinose ABC transport system, periplasmic arabinose-binding protein",0.232277953549747
"279","actinobacteria","weak","level1","Carbohydrates","FIG01257822","PTS system, diacetylchitobiose-specific IIB component (EC 2.7.1.69)",0.676512490694482
"280","actinobacteria","weak","level1","Carbohydrates","FIG00001331","PTS system, galactitol-specific IIA component (EC 2.7.1.69)",0.137618306735266
"281","actinobacteria","weak","level1","Carbohydrates","FIG00001457","PTS system, galactitol-specific IIB component (EC 2.7.1.69)",0.121420378581147
"282","actinobacteria","weak","level1","Carbohydrates","FIG00004715","PTS system, glucitol/sorbitol-specific IIA component (EC 2.7.1.69)",0.167875296348218
"283","actinobacteria","weak","level1","Carbohydrates","FIG00003655","PTS system, lactose-specific IIA component (EC 2.7.1.69)",0.216932923713642
"284","actinobacteria","weak","level1","Carbohydrates","FIG00002159","PTS system, N-acetylgalactosamine-specific IIB component (EC 2.7.1.69)",0.148555305310639
"285","actinobacteria","weak","level1","Carbohydrates","FIG00181043","Pullulanase (EC 3.2.1.41)",0.117714325508938
"286","actinobacteria","weak","level1","Carbohydrates","FIG01955841","related to 6-phospho-3-hexuloisomerase",0.790576794950816
"287","actinobacteria","weak","level1","Carbohydrates","FIG01322883","rhamnogalacturonan acetylesterase",0.7689844471416
"288","actinobacteria","weak","level1","Carbohydrates","FIG00130805","Ribitol/Xylitol/Arabitol transporter, MFS superfamily",0.0432140609327176
"289","actinobacteria","weak","level1","Carbohydrates","FIG00003530","Sucrose operon repressor ScrR, LacI family",0.0574440959717785
"290","actinobacteria","weak","level1","Carbohydrates","FIG00020533","Sucrose permease, major facilitator superfamily",0.0714014228453733
"291","actinobacteria","weak","level1","Carbohydrates","FIG00534821","Tagatose-1-phosphate kinase TagK",0.251877076558809
"292","actinobacteria","weak","level1","Carbohydrates","FIG00229360","Tagatose-6-phosphate kinase (EC 2.7.1.144)",0.153560897112947
"293","actinobacteria","weak","level1","Carbohydrates","FIG00005378","Transcriptional repressor of the lac operon",0.22727997452958
"294","actinobacteria","weak","level1","Carbohydrates","FIG01259203","Trehalose operon transcriptional repressor",0.201607641820806
"295","actinobacteria","weak","level1","Carbohydrates","FIG00013923","Xylanase",0.177244314728535
"296","actinobacteria","weak","level1","Carbohydrates","FIG00520304","Xylitol dehydrogenase (EC 1.1.1.9)",0.226918244103078
"297","actinobacteria","weak","level1","Cell Wall and Capsule","FIG00002463","Alpha-D-GlcNAc alpha-1,2-L-rhamnosyltransferase (EC 2.4.1.-)",0.0515236478805385
"298","actinobacteria","weak","level1","Cell Wall and Capsule","FIG00010661","Alpha-L-Rha alpha-1,2-L-rhamnosyltransferase/alpha-L-Rha alpha-1,3-L- rhamnosyltransferase (EC 2.4.1.-)",0.12512539017607
"299","actinobacteria","weak","level1","Cell Wall and Capsule","FIG00086697","Beta-1,3-glucosyltransferase",0.0984549643184854
"300","actinobacteria","weak","level1","Cell Wall and Capsule","FIG00031969","capsular polysaccharide biosynthesis protein",0.0367321943208428
"301","actinobacteria","weak","level1","Cell Wall and Capsule","FIG01303780","D-alanine--D-alanine ligase A (EC 6.3.2.4)",0.0845561548486324
"302","actinobacteria","weak","level1","Cell Wall and Capsule","FIG00003580","Lipopolysaccharide cholinephosphotransferase LicD1 (EC 2.7.8.-)",0.106275682180111
"303","actinobacteria","weak","level1","Cell Wall and Capsule","FIG00899307","Monofunctional biosynthetic peptidoglycan transglycosylase (EC 2.4.2.-)",0.179371863518211
"304","actinobacteria","weak","level1","Cell Wall and Capsule","FIG00081563","N-acetylmannosamine kinase (EC 2.7.1.60)",0.0493409613486367
"305","actinobacteria","weak","level1","Cell Wall and Capsule","FIG00016555","O-antigen flippase Wzx",0.172669965036495
